blah,,,,,blah2,,,,,,,
QS1P1,Pad,P1,GFZ,Channel:,j49,Trace,Length:,423.3949876,Time,estimate:,2.184826699,
QS1P1,Pad,P1,GFZ,Channel:,j48,Trace,Length:,430.358296,Time,estimate:,2.220759155,
QS1P1,Pad,P1,GFZ,Channel:,j47,Trace,Length:,438.9792338,Time,estimate:,2.265245405,
QS1P1,Pad,P1,GFZ,Channel:,j46,Trace,Length:,450.1543448,Time,estimate:,2.322911843,
QS1P1,Pad,P1,GFZ,Channel:,j45,Trace,Length:,458.6510258,Time,estimate:,2.366756896,
QS1P1,Pad,P1,GFZ,Channel:,j98,Trace,Length:,113.8352816,Time,estimate:,0.587419242,
QS1P1,Pad,P1,GFZ,Channel:,j44,Trace,Length:,465.7386164,Time,estimate:,2.40333068,
QS1P1,Pad,P1,GFZ,Channel:,j43,Trace,Length:,478.4470746,Time,estimate:,2.468909583,
QS1P1,Pad,P1,GFZ,Channel:,j42,Trace,Length:,485.4104084,Time,estimate:,2.504842171,
QS1P1,Pad,P1,GFZ,Channel:,j41,Trace,Length:,494.0313462,Time,estimate:,2.549328421,
QS1P1,Pad,P1,GFZ,Channel:,j40,Trace,Length:,505.2064572,Time,estimate:,2.606994859,
QS1P1,Pad,P1,GFZ,Channel:,j39,Trace,Length:,513.7031382,Time,estimate:,2.650839912,
QS1P1,Pad,P1,GFZ,Channel:,j38,Trace,Length:,520.7907034,Time,estimate:,2.687413565,
QS1P1,Pad,P1,GFZ,Channel:,j37,Trace,Length:,533.499187,Time,estimate:,2.752992599,
QS1P1,Pad,P1,GFZ,Channel:,j36,Trace,Length:,540.4624954,Time,estimate:,2.788925056,
QS1P1,Pad,P1,GFZ,Channel:,j35,Trace,Length:,549.0834332,Time,estimate:,2.833411306,
QS1P1,Pad,P1,GFZ,Channel:,j97,Trace,Length:,111.728885,Time,estimate:,0.576549695,
QS1P1,Pad,P1,GFZ,Channel:,j34,Trace,Length:,560.2585696,Time,estimate:,2.891077875,
QS1P1,Pad,P1,GFZ,Channel:,j33,Trace,Length:,568.7552252,Time,estimate:,2.934922796,
QS1P1,Pad,P1,GFZ,Channel:,j32,Trace,Length:,576.5606706,Time,estimate:,2.975200896,
QS1P1,Pad,P1,GFZ,Channel:,j31,Trace,Length:,588.551274,Time,estimate:,3.037075484,
QS1P1,Pad,P1,GFZ,Channel:,j30,Trace,Length:,595.5146078,Time,estimate:,3.073008072,
QS1P1,Pad,P1,GFZ,Channel:,j29,Trace,Length:,604.1355456,Time,estimate:,3.117494321,
QS1P1,Pad,P1,GFZ,Channel:,j96,Trace,Length:,113.4029736,Time,estimate:,0.585188421,
QS1P1,Pad,P1,GFZ,Channel:,j95,Trace,Length:,112.6887764,Time,estimate:,0.581502981,
QS1P2,Pad,P1,GFZ,Channel:,j24,Trace,Length:,143.8157,Time,estimate:,0.742125888,
QS1P2,Pad,P1,GFZ,Channel:,j33,Trace,Length:,89.4143,Time,estimate:,0.461400715,
QS1P2,Pad,P1,GFZ,Channel:,j34,Trace,Length:,86.1524,Time,estimate:,0.444568474,
QS1P2,Pad,P1,GFZ,Channel:,j35,Trace,Length:,81.1377,Time,estimate:,0.418691336,
QS1P2,Pad,P1,GFZ,Channel:,j36,Trace,Length:,83.3277,Time,estimate:,0.429992298,
QS1P2,Pad,P1,GFZ,Channel:,j37,Trace,Length:,82.2053,Time,estimate:,0.424200426,
QS1P2,Pad,P1,GFZ,Channel:,j38,Trace,Length:,85.8173,Time,estimate:,0.442839272,
QS1P2,Pad,P1,GFZ,Channel:,j39,Trace,Length:,87.647,Time,estimate:,0.452280994,
QS1P2,Pad,P1,GFZ,Channel:,j40,Trace,Length:,96.7407,Time,estimate:,0.499206817,
QS1P2,Pad,P1,GFZ,Channel:,j41,Trace,Length:,98.6951,Time,estimate:,0.509292022,
QS1P2,Pad,P1,GFZ,Channel:,j42,Trace,Length:,102.3072,Time,estimate:,0.527931385,
QS1P2,Pad,P1,GFZ,Channel:,j25,Trace,Length:,135.1782,Time,estimate:,0.697554173,
QS1P2,Pad,P1,GFZ,Channel:,j43,Trace,Length:,106.5714,Time,estimate:,0.54993575,
QS1P2,Pad,P1,GFZ,Channel:,j44,Trace,Length:,120.3553,Time,estimate:,0.621064208,
QS1P2,Pad,P1,GFZ,Channel:,j45,Trace,Length:,127,Time,estimate:,0.655352564,
QS1P2,Pad,P1,GFZ,Channel:,j46,Trace,Length:,135.3023,Time,estimate:,0.698194561,
QS1P2,Pad,P1,GFZ,Channel:,j47,Trace,Length:,141.8222,Time,estimate:,0.731838917,
QS1P2,Pad,P1,GFZ,Channel:,j48,Trace,Length:,155.6061,Time,estimate:,0.802967375,
QS1P2,Pad,P1,GFZ,Channel:,j49,Trace,Length:,162.2508,Time,estimate:,0.837255731,
QS1P2,Pad,P1,GFZ,Channel:,j50,Trace,Length:,170.5531,Time,estimate:,0.880097727,
QS1P2,Pad,P1,GFZ,Channel:,j51,Trace,Length:,177.073,Time,estimate:,0.913742083,
QS1P2,Pad,P1,GFZ,Channel:,j52,Trace,Length:,190.8569,Time,estimate:,0.984870542,
QS1P2,Pad,P1,GFZ,Channel:,j26,Trace,Length:,127.9947,Time,estimate:,0.660485471,
